0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,label
0,0,0,1,0,0,0,0,1,0.5,0.525424,0.516304,0.513661,0.9944,0.991171,0.883333,0.421965,0.583333,0.340909,0,0,0,1,0,0,0,0.983051,1,0.836183991,0,0,0,0,1,1,1,0,0,0,0,0,0.3125,0,0,1,0,0
0,0,0,1,0,0,0.457831,0,1,0.5,0.525424,0.516304,0.513661,0.993458,0.990773,0.9,0.404624,0.625,0.704545,0,0,0,1,0,0,0.847458,0.847458,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0.5,0,0,1,0,0
0,0,0,1,0,0,0,1,1,0.5,0.525424,0.516304,0.513661,0.994392,0.99117,0.911111,0.421965,0.625,0.386364,0,0,0,1,0,0,0.974576,0.983051,1,0.524916634,0,0,0,0,1,1,1,0,0,0,0,0,0.0625,0,0,1,0,0
0,0,0,1,0,0,0,0,1,0.485,0.525424,0.516304,0.513661,0.994416,0.991169,0.888889,0.439306,0.583333,0.431818,0,0,0,1,0,0,0.974576,0.974576,1,0.555325625,0,0,0,0,1,1,1,0,0,0,1,0,0.25,0,0,1,0,0
0,0,0,1,0,0,0,1,1,0.5,0.525424,0.516304,0.513661,0.971892,0.999992,0.888889,0.421965,0.583333,0.409091,0,0,0,1,0,0,0.974576,0.974576,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0.125,0,0,1,0,0
0,0,0,1,0,0,0.403614,0,1,0.5,0.525424,0.516304,0.513661,0.992261,0.991486,0.9,0.427746,0.666667,0.409091,0,0,0,1,0,0,0,0.974576,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0.1875,0,0,1,0,0
0,0,0,1,0,0,0.301205,0,1,0.395,0.525424,0.516304,0.513661,0.979566,0.997759,0.9,0.421965,0.75,0.727273,0,0,0,0,1,0,0.864407,0.881356,1,0.30267408,0,0,0,0,1,1,1,0,0,0,1,1,0.375,0,1,0,0,0
0,0,0,1,0,0,0,0,1,0.5,0.525424,0.516304,0.513661,0.971942,0.999979,0.888889,0.416185,0.541667,0.636364,0,0,0,1,0,0,0.957627,0.957627,1,0.527240103,0,0,0,0,0,1,1,0,0,0,0,1,0.0625,0,0,1,0,0
0,0,0,1,0,0,0.843373,0,1,0.5,0.525424,0.516304,0.513661,0.985513,0.985162,0.894444,0.421965,0.583333,0.5,0,0,0,0,1,0,0.966102,0.966102,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0.125,0,1,0,0,0
0,0,0,1,0,0,0,1,1,0.5,0.525424,0.516304,0.513661,0.971815,0.988643,0.911111,0.421965,0.708333,0.727273,0,0,0,0,1,0,0.949153,0.949153,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0.125,0,1,0,0,0
0,0,0,1,0,0,0,1,0,0.5,0.525424,0.516304,0.513661,0.971938,0.999979,0.872222,0.416185,0.583333,0.5,0,0,0,1,0,0,0.974576,0.974576,1,0.531938276,0,0,0,0,1,1,1,0,0,0,0,0,0.0625,0,0,1,0,0
0,0,0,1,0,0,0,0,1,0.5,0.525424,0.516304,0.513661,0.953461,0.98647,0.905556,0.427746,0.583333,0.295455,0,0,0,0,1,0,0.983051,0.983051,1,0.516716527,0,0,0,0,1,1,1,0,0,0,0,0,0.0625,0,1,0,0,0
0,0,0,1,0,0,0,0,1,0.5,0.525424,0.516304,0.513661,0.971784,0.988644,0.911111,0.421965,0.583333,0.522727,0,0,0,0,1,0,0.966102,0.966102,1,0.551823692,0,0,0,0,1,1,1,0,0,0,0,0,0.1875,0,1,0,0,0
0,0,0,1,0,0,0,1,1,0.546448,0.546584,0.537037,0.539877,0.997014,0.987727,0.952941,0.466258,0.916667,0.133333,0,0,0,0,1,0,1,0.991597,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0
0,0,0,0,1,0,0,1,0,0.546448,0.546584,0.537037,0.539877,0.988506,0.984001,0.952941,0.472393,0.75,0.2,0,0,0,1,0,0,1,0.991597,1,0.898245269,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0
0,0,0,1,0,0,0.23494,0,1,0.3,0.322034,0.331522,0.31694,0.988362,0.992835,0.905556,0.32948,0.666667,0.409091,0,0,0,0,1,0,0.974576,0,1,0,0,0,0,0,1,1,1,0,0,0,1,1,0.125,0,0,0,1,0
0,0,0,1,0,0,0.5,0,1,0.535,0.559322,0.548913,0.551913,0,0,0.894444,0.473988,0.666667,0.454545,0,0,0,0,1,0,0,0.974576,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.125,0,0,0,1,0
0,0,0,1,0,0,0,0,0,0.5,0.525424,0.516304,0.513661,0.971809,0.988646,0.905556,0.421965,0.75,0.75,0,0,0,0,1,0,0.949153,0.949153,1,0.541316848,0,0,0,0,1,1,1,0,0,0,0,0,0.1875,0,1,0,0,0
0,0,0,1,0,0,0,0,1,0.5,0.525424,0.516304,0.513661,0.988382,0.989328,0.911111,0.421965,0.708333,0.75,0,0,0,0,1,0,0.940678,0.940678,1,0.541283387,0,0,0,0,1,1,1,0,0,0,0,0,0.125,0,1,0,0,0
0,1,0,0,0,0,0.373494,0,1,0.085,0.045198,0.516304,0.043716,0.987093,0.993304,0.894444,0.219653,0.583333,0.159091,0,1,0,0,0,0,1,1,1,0.100350402,0,0,0,0,1,1,1,0,0,0,1,1,0.3125,0,0,0,1,0
0,0,0,1,0,0,0,0,1,0.5,0.525424,0.516304,0.513661,0,0,0.9,0.421965,0.583333,0.636364,0,0,0,0,1,0,0.957627,0.957627,1,0.459451716,0,0,0,0,1,1,1,0,0,0,0,0,0.1875,0,1,0,0,0
0,0,0,1,0,0,0,1,0,0.5,0.525424,0.516304,0.513661,0.971942,0.99998,0.872222,0.421965,0.541667,0.454545,0,0,0,1,0,0,0.957627,0.957627,1,0.538942142,0,0,0,0,1,1,1,0,0,0,0,0,0.1875,0,0,1,0,0
0,1,0,0,0,0,0,0,1,0.5,0.525424,0.516304,0.513661,0.991947,0.990319,0.916667,0.416185,0.625,0.409091,0,1,0,0,0,0,0.974576,0.974576,1,0.86310778,0,0,0,0,0,1,1,0,0,0,0,0,0.25,0,1,0,0,0
0,1,0,0,0,0,0,0,0,0.5,0.525424,0.516304,0.513661,0.971814,0.988645,0.911111,0.427746,0.583333,0.272727,0,1,0,0,0,0,0.991525,0.991525,1,0.523721439,0,0,0,0,1,1,1,0,0,0,0,0,0.125,0,1,0,0,0
0,0,0,1,0,0,0,1,1,0.546448,0.546584,0.537037,0.539877,0.983614,0.996146,0.958824,0.460123,0.916667,0.466667,0,0,0,1,0,0,0.983051,0.97479,1,0.508314607,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0
0,0,0,1,0,0,0.271084,0,1,0.295,0.525424,0.516304,0.513661,0.985678,0.994353,0.9,0.421965,0.583333,0.431818,0,0,0,0,1,0,0.847458,0.847458,1,0.373896431,0,0,0,0,1,1,1,0,0,0,1,1,0.1875,0,1,0,0,0
0,0,0,1,0,0,0,0,0,0.5,0.525424,0.516304,0.513661,0.971809,0.988644,0.9,0.421965,0.583333,0.318182,0,0,0,0,1,0,0.983051,0.983051,1,0.864235007,0,0,0,0,1,1,1,0,0,0,0,1,0.125,1,0,0,0,0
0,0,0,1,0,0,0,0,1,0.5,0.525424,0.516304,0.513661,0.971809,0.988646,0.911111,0.421965,0.583333,0.431818,0,0,0,0,1,0,0.966102,0.966102,1,0.521397971,0,0,0,0,1,1,1,0,0,0,0,0,0.125,0,1,0,0,0
0,0,0,1,0,0,0.373494,0,1,0.425,0.525424,0.516304,0.513661,0.992951,0.991322,0.894444,0.416185,0.583333,0.568182,0,0,0,0,1,0,0.847458,0.847458,1,0.204373181,0,0,0,0,1,1,1,0,0,0,1,1,0.3125,0,1,0,0,0
0,0,0,1,0,0,0,1,0,0,0.525424,0.516304,0.513661,0.991523,0.990237,0.911111,0.421965,0.75,0.795455,0,0,0,0,1,0,0.940678,0.940678,1,0.801093557,0,0,0,0,1,1,1,0,0,0,1,1,0.0625,0,1,0,0,0
0,0,0,1,0,0,0,0,1,0.5,0.525424,0.516304,0.513661,0.971786,0.988644,0.916667,0.421965,0.583333,0.409091,0,0,0,0,1,0,0.966102,0.966102,1,0.535388972,0,0,0,0,1,1,1,0,0,0,0,1,0.0625,0,1,0,0,0
0,1,0,0,0,0,0,1,1,0.5,0.525424,0.516304,0.513661,0.983608,0.996217,0.85,0.427746,0.25,0.181818,0,0,1,0,0,0,0.991525,1,1,0.534261745,0,0,0,0,1,1,1,0,0,0,0,1,0.0625,0,0,1,0,0
0,0,0,1,0,0,0.289157,0,1,0.355,0.525424,0.516304,0.513661,0.99286,0.991334,0.888889,0.421965,0.583333,0.568182,0,0,0,0,1,0,0.966102,0.881356,1,0.351721008,0,0,0,0,1,1,1,0,0,0,1,1,0.3125,0,1,0,0,0
0,0,0,1,0,0,0,0,1,0.546448,0.546584,0.537037,0.539877,0,0,0.952941,0.460123,0.75,0.5,0,0,0,0,1,0,0.974576,0.966387,1,0.558212707,0,0,0,0,1,1,1,0,0,0,0,0,0.166667,0,1,0,0,0
0,0,0,1,0,0,0,0,1,0.5,0.525424,0.516304,0.513661,0.970779,0.988849,0.911111,0.421965,0.625,0.659091,0,0,0,1,0,0,0.957627,0.957627,1,0.315486616,0,0,0,0,1,1,1,0,0,0,0,0,0.0625,0,0,1,0,0
0,0,0,1,0,0,0,0,1,0.5,0.525424,0.516304,0.513661,0.994412,0.991172,0.9,0.427746,0.583333,0.340909,0,0,0,1,0,0,0.957627,0.957627,1,0.535423479,0,0,0,0,1,1,1,0,0,0,0,0,0.125,0,0,1,0,0
0,0,0,1,0,0,0.487654,0,1,0.15847,0.130435,0.537037,0.539877,0.98982,0.989564,0.970588,0.392638,0.75,0.5,0,0,0,0,1,0,0,0.97479,1,0.180360524,1,0,0,0,1,0,0,0,0,0,1,1,0.166667,0,1,0,0,0
0,0,0,1,0,0,0.135802,0,1,0,0.142857,0,0.018405,0.991296,0.99202,0.964706,0.343558,0.833333,0.466667,0,0,0,0,1,0,0.983051,0.97479,1,0.011836931,0,0,0,0,1,1,1,0,0,0,1,1,0.5,0,1,0,0,0
0,0,0,1,0,0,0,0,1,0.5,0.525424,0.516304,0.513661,0.970788,0.98885,0.911111,0.421965,0.625,0.590909,0,0,0,1,0,0,0.957627,0.957627,1,0.28625609,0,0,0,0,1,1,1,0,0,0,0,0,0.0625,0,0,1,0,0
0,0,0,1,0,0,0,1,1,0.5,0.525424,0.516304,0.513661,0.991539,0.990243,0.905556,0.421965,0.833333,0.886364,0,0,0,0,1,0,0.940678,0.940678,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0.0625,0,0,0,1,0
0,0,0,1,0,0,0,0,1,0.5,0.525424,0.516304,0.513661,0.970782,0.988849,0.9,0.427746,0.583333,0.340909,0,0,0,1,0,0,0.974576,0.974576,1,0.803400294,0,0,0,0,1,1,1,0,0,0,0,0,0.0625,0,0,1,0,0
0,0,0,1,0,0,0,1,1,0.546448,0.546584,0.537037,0.539877,0.98851,0.984001,0.958824,0.466258,0.916667,0.266667,0,0,0,0,1,0,1,0.991597,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0
0,1,0,0,0,0,0,0,1,0.5,0.525424,0.516304,0.513661,0.988507,0.983995,0.888889,0.427746,0.625,0.204545,0,1,0,0,0,0,0.991525,1,1,0.524865397,0,0,0,0,1,1,1,0,0,0,0,1,0.0625,0,1,0,0,0
0,0,0,1,0,0,0,0,1,0.546448,0.546584,0.537037,0.539877,0.997088,0.989632,0.964706,0.466258,0.916667,0.1,0,0,0,1,0,0,0.983051,0.97479,1,0.557014375,0,0,0,0,1,1,1,0,0,0,0,1,0.166667,0,0,1,0,0
0,0,0,1,0,0,0,0,0,0.5,0.525424,0.516304,0.513661,0,0,0.9,0.421965,0.708333,0.75,0,0,0,0,1,0,0.949153,0.949153,1,0.561185533,0,0,0,0,1,1,1,0,0,0,0,0,0.3125,1,0,0,0,0
0,1,0,0,0,0,0,0,0,0.5,0.525424,0.516304,0.513661,0.971813,0.988645,0.9,0.427746,0.666667,0.25,0,1,0,0,0,0,0.991525,0.991525,1,0.545947054,0,0,0,0,1,1,1,0,0,0,0,0,0.1875,0,1,0,0,0
0,0,0,1,0,0,0,0,1,0.5,0.525424,0.516304,0.513661,0.970801,0.988851,0.911111,0.421965,0.583333,0.659091,0,0,0,1,0,0,0.957627,0.957627,1,0.558845335,0,0,0,0,1,1,1,0,0,0,0,0,0.0625,0,0,1,0,0
0,0,0,1,0,0,0,0,1,0.5,0.525424,0.516304,0.513661,0.970803,0.988852,0.911111,0.421965,0.583333,0.477273,0,0,0,1,0,0,0.966102,0.966102,1,0.533065504,0,0,0,0,1,1,1,0,0,0,0,1,0.0625,0,0,1,0,0
0,0,0,1,0,0,0,0,0,0.5,0.525424,0.516304,0.513661,0.994425,0.991167,0.894444,0.421965,0.625,0.704545,0,0,0,0,1,0,0.949153,0.949153,1,0.856069407,0,0,0,0,1,1,1,0,0,0,0,0,0.0625,1,0,0,0,0
0,1,0,0,0,0,0,0,1,0.5,0.525424,0.516304,0.513661,0.970736,0.988865,0.9,0.427746,0.583333,0.227273,0,1,0,0,0,0,0.983051,0.983051,1,0.885316664,0,0,0,0,1,1,1,0,0,0,0,1,0.125,0,0,1,0,0
0,0,0,1,0,0,0,1,1,0.5,0.525424,0.516304,0.513661,0.971952,0.99998,0.905556,0.416185,0.625,0.795455,0,0,0,1,0,0,0.949153,0.940678,1,0.501494778,0,0,0,0,0,1,1,0,0,0,0,1,0.0625,0,0,1,0,0
0,0,0,1,0,0,0,0,0,0.5,0.525424,0.516304,0.513661,0.953459,0.986466,0.9,0.421965,0.583333,0.431818,0,0,0,0,1,0,0.966102,0.966102,1,0.535423479,0,0,0,0,1,1,1,0,0,0,0,0,0.0625,0,1,0,0,0
0,0,0,0,1,0,0,0,0,0.546448,0.546584,0.537037,0.539877,0.970739,0.988868,0.947059,0.466258,0.75,0.366667,0,0,0,0,1,0,0.974576,0.966387,1,0.858986813,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0
0,0,0,0,1,0,0,0,0,0.546448,0.546584,0.537037,0.539877,0.971796,0.98865,0.952941,0.460123,0.75,0.6,0,0,0,0,1,0,0.966102,0.957983,1,0.725955189,0,0,0,0,1,1,1,0,0,0,0,0,0.166667,1,0,0,0,0
0,0,0,1,0,0,0,0,0,0.5,0.525424,0.516304,0.513661,0.985595,0.992078,0.911111,0.421965,0.583333,0.5,0,0,0,0,1,0,0.966102,0.966102,1,0.76369743,0,0,0,0,1,1,1,0,0,0,0,0,0.125,0,1,0,0,0
0,1,0,0,0,0,0,1,1,0.5,0.525424,0.516304,0.513661,0.988427,0.983984,0.894444,0.416185,0.583333,0.227273,0,1,0,0,0,0,0.991525,0.991525,1,0.531921546,0,0,0,0,1,1,0,0,0,0,1,0,0.0625,0,1,0,0,0
0,0,0,1,0,0,0.144578,0,1,0.785,0.847458,0.831522,0.825137,0.987567,0.993067,0.905556,0.543353,0.708333,0.5,0,0,0,0,1,0,0.974576,0.974576,0,0,0,0,0,0,1,1,1,0,1,1,0,1,0.125,0,0,0,1,0
0,0,0,1,0,0,0,0,1,0.546448,0.546584,0.537037,0.539877,0.965613,0.995155,0.988235,0.466258,0.833333,0.333333,0,0,0,1,0,0,0.983051,0,1,0.54276614,0,0,0,0,1,1,1,0,0,0,0,0,0.055556,0,0,1,0,0
0,0,0,1,0,0,0,1,1,0.5,0.525424,0.516304,0.513661,0.991493,0.990231,0.916667,0.427746,0.666667,0.409091,0,0,0,0,1,0,0.974576,0.974576,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0.0625,0,1,0,0,0
0,0,0,1,0,0,0.382716,0,1,0.672131,0.701863,0.697531,0.699387,0.994703,0.987463,0.935294,0.625767,0.666667,0.566667,0,0,0,0,1,0,0.974576,0.97479,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0.055556,0,0,0,1,0
0,0,0,1,0,0,0.469136,0,1,0.68306,0.695652,0.691358,0.699387,0.993572,0.987361,0.929412,0.662577,0.833333,0.5,0,0,0,0,1,0,0.983051,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0.111111,0,0,0,1,0
0,0,0,1,0,0,0,0,1,0.5,0.525424,0.516304,0.513661,0,0,0.894444,0.421965,0.625,0.704545,0,0,0,0,1,0,0.949153,0.949153,1,0.883009927,0,0,0,0,1,1,1,0,0,0,0,0,0.125,0,1,0,0,0
0,0,0,1,0,0,0,1,1,0.546448,0.546584,0.537037,0.539877,0.965611,0.995156,0.982353,0.466258,0.75,0.233333,0,0,0,1,0,0,0.991525,0.983193,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0
0,0,0,1,0,0,0.26506,0,1,0.5,0.525424,0.516304,0.513661,0.992313,0.990437,0.905556,0.421965,0.583333,0.477273,0,0,0,1,0,0,0.974576,0.974576,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0.0625,0,0,1,0,0
0,0,0,1,0,0,0,1,1,0.5,0.525424,0.516304,0.513661,0.982416,0.988994,0.894444,0.421965,0.625,0.659091,0,0,0,0,1,0,0.949153,0.957627,1,0.521397971,0,0,0,0,1,1,1,0,0,0,0,0,0.125,0,1,0,0,0
0,1,0,0,0,0,0.722892,0,1,0.49,0.525424,0.478261,0.469945,0.9791,0.997934,0.9,0.387283,0.625,0.409091,0,1,0,0,0,0,0.974576,0.974576,1,0.037123208,0,0,0,0,0,0,0,0,0,0,1,1,0.1875,0,0,0,1,0
0,0,0,1,0,0,0,1,1,0.5,0.525424,0.516304,0.513661,0.971947,0.999981,0.855556,0.421965,0.583333,0.318182,0,0,0,1,0,0,0.974576,0.974576,1,0.568172669,0,0,0,0,1,1,1,0,0,0,0,1,0.375,0,0,1,0,0
0,0,0,1,0,0,0.246988,0,1,0.48,0.525424,0.516304,0.513661,0.992904,0.991328,0.894444,0.421965,0.583333,0.454545,0,0,0,0,1,0,0.855932,0.855932,1,0.193798369,0,0,0,0,1,1,1,0,0,0,1,1,0.375,0,0,0,1,0
0,0,0,0,1,0,0,0,0,0.5,0.525424,0.516304,0.513661,0.971857,0.988629,0.916667,0.421965,0.583333,0.590909,0,0,0,1,0,0,0.957627,0.957627,1,0.831520324,0,0,0,0,1,1,1,0,0,0,0,0,0.125,1,0,0,0,0
0,0,0,1,0,0,0,0,0,0.5,0.525424,0.516304,0.513661,0.971783,0.988644,0.905556,0.421965,0.583333,0.613636,0,0,0,0,1,0,0.966102,0.966102,1,0.551840423,0,0,0,0,1,1,1,0,0,0,0,0,0.25,0,1,0,0,0
0,0,0,1,0,0,0,0,1,0.5,0.525424,0.516304,0.513661,0,0,0.9,0.421965,0.583333,0.545455,0,0,0,1,0,0,0.966102,0.966102,1,0.556487359,0,0,0,0,1,1,1,0,0,0,0,0,0.25,0,0,1,0,0
0,0,0,1,0,0,0,0,1,0.546448,0.546584,0.537037,0.539877,0.97182,0.98865,0.964706,0.460123,0.75,0.6,0,0,0,0,1,0,0.966102,0.957983,1,0.451300755,0,0,0,0,1,1,1,0,0,0,0,0,0.111111,0,1,0,0,0
0,0,0,1,0,0,0,0,1,0.546448,0.546584,0.537037,0.539877,0.971817,0.988652,0.929412,0.460123,0.75,0.633333,0,0,0,0,1,0,0.966102,0.966387,1,0.516732212,0,0,0,0,1,1,1,0,0,0,0,0,0.166667,0,1,0,0,0
0,0,0,1,0,0,0,1,1,0.5,0.525424,0.516304,0.513661,0.993164,0.991304,0.894444,0.427746,0.708333,0.340909,0,0,0,1,0,0,0.983051,0.983051,1,0.545981561,0,0,0,0,1,1,1,0,0,0,0,1,0.25,0,0,1,0,0
0,0,0,1,0,0,0.63253,0,1,0.5,0.525424,0.516304,0.513661,0.979885,0.997636,0.9,0.421965,0.625,0.409091,0,0,0,0,1,0,0.974576,0.974576,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0.125,0,1,0,0,0
0,0,0,1,0,0,0.39759,0,1,0.235,0.525424,0.163043,0.142077,0.983615,0.995917,0.872222,0.231214,0.666667,0.409091,0,0,0,0,1,0,0.974576,0.983051,1,0,0,0,0,0,1,1,1,0,0,0,1,1,0.0625,0,0,0,1,0
0,0,0,1,0,0,0.813253,0,1,0.705,0.689266,0.679348,0.68306,0.984339,0.99573,0.861111,0.82659,0.583333,0.568182,0,0,0,0,1,0,0.957627,0.957627,0,0,0,0,0,0,1,1,1,0,1,1,0,1,0.1875,0,0,0,1,0
0,0,0,1,0,0,0,0,1,0.5,0.525424,0.516304,0.513661,0,0,0.9,0.421965,0.625,0.431818,0,0,0,0,1,0,0.974576,0.974576,1,0.529598078,0,0,0,0,1,1,1,0,0,0,0,0,0.1875,0,0,0,1,0
0,0,0,1,0,0,0,1,0,0,0.525424,0.516304,0.513661,0.985596,0.992075,0.888889,0.421965,0.791667,0.863636,0,0,0,1,0,0,0.932203,0.940678,1,0.809293664,0,0,0,0,1,1,1,0,0,0,1,0,0.125,0,0,1,0,0
0,0,0,1,0,0,0,0,1,0.5,0.525424,0.516304,0.513661,0.985516,0.992087,0.9,0.421965,0.625,0.431818,0,0,0,0,1,0,0.974576,0.974576,1,0.543589079,0,0,0,0,1,1,1,0,0,0,0,0,0.1875,0,1,0,0,0
0,0,0,0,1,0,0,0,0,0.5,0.525424,0.516304,0.513661,0.971839,0.988627,0.916667,0.416185,0.625,0.681818,0,0,0,1,0,0,0.949153,0.949153,1,0.531938276,0,0,0,0,0,1,1,0,0,0,0,0,0.0625,1,0,0,0,0
0,0,0,1,0,0,0,0,1,0.5,0.525424,0.516304,0.513661,0.970744,0.988867,0.905556,0.421965,0.583333,0.431818,0,0,0,0,1,0,0.957627,0.966102,1,0.533100011,0,0,0,0,1,1,1,0,0,0,0,0,0.0625,0,0,0,1,0
0,0,0,1,0,0,0,0,0,0.5,0.525424,0.516304,0.513661,0.994405,0.991173,0.9,0.421965,0.708333,0.5,0,0,0,0,1,0,0,0.974576,1,0.874827596,0,0,0,0,1,1,1,0,0,0,0,0,0.1875,1,0,0,0,0
0,0,0,1,0,0,0,1,1,0.5,0.525424,0.516304,0.513661,0.97182,0.988645,0.911111,0.421965,0.666667,0.704545,0,0,0,0,1,0,0.949153,0.949153,1,0.824464175,0,0,0,0,1,1,1,0,0,0,0,0,0.1875,0,1,0,0,0
0,1,0,0,0,0,0,0,0,0,0.525424,0.516304,0.513661,0.971812,0.988642,0.916667,0.416185,0.583333,0.409091,0,1,0,0,0,0,0.974576,0.974576,1,0.795233649,0,0,0,0,0,1,1,0,0,0,1,0,0.0625,0,1,0,0,0
0,0,0,1,0,0,0,1,1,0.546448,0.546584,0.537037,0.539877,0.970813,0.988859,0.905882,0.460123,0.75,0.7,0,0,0,1,0,0,0.966102,0.957983,1,0.478584253,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0
0,0,0,1,0,0,0,0,0,0.5,0.525424,0.516304,0.513661,0.982416,0.988994,0.888889,0.427746,0.708333,0.25,0,0,0,0,1,0,0.974576,0.974576,1,0.842026123,0,0,0,0,1,1,1,0,0,0,0,0,0.0625,0,1,0,0,0
0,0,0,1,0,0,0,1,1,0.5,0.525424,0.516304,0.513661,0.97075,0.988865,0.911111,0.421965,0.708333,0.75,0,0,0,0,1,0,0.940678,0.940678,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0.0625,0,0,0,1,0
0,0,0,1,0,0,0,0,1,0.546448,0.546584,0.537037,0.539877,0.97259,0.994071,0.988235,0.453988,0.833333,0.4,0,0,0,0,0,1,0.983051,0.97479,0,0.536829898,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0
0,0,0,1,0,0,0,0,1,0.49,0.525424,0.516304,0.513661,0.982321,0.988997,0.905556,0.421965,0.708333,0.431818,0,0,0,0,1,0,0.966102,0.974576,1,0.554163891,0,0,0,0,1,1,1,0,0,0,1,0,0.25,0,0,0,1,0
0,0,0,0,1,0,0,0,0,0.5,0.525424,0.516304,0.513661,0.971832,0.98863,0.9,0.421965,0.625,0.454545,0,0,0,0,1,0,0.966102,0.966102,1,0.646639389,0,0,0,0,1,1,1,0,0,0,0,0,0.125,1,0,0,0,0
0,0,0,1,0,0,0,1,0,0,0.525424,0.516304,0.513661,0.971904,0.999993,0.888889,0.421965,0.583333,0.409091,0,0,0,1,0,0,0.974576,0.974576,1,0.813906093,0,0,0,0,1,1,1,0,0,0,1,0,0.1875,0,0,1,0,0
0,0,0,1,0,0,0,0,1,0.5,0.525424,0.516304,0.513661,0.970794,0.988851,0.9,0.427746,0.625,0.454545,0,0,0,1,0,0,0.966102,0.974576,1,0.531887039,0,0,0,0,1,1,1,0,0,0,0,0,0.0625,0,0,1,0,0
0,0,0,1,0,0,0,1,1,0.5,0.525424,0.516304,0.513661,0.991825,0.990305,0.911111,0.421965,0.583333,0.636364,0,0,0,1,0,0,0.957627,0.957627,1,0.537763678,0,0,0,0,1,1,1,0,0,0,0,1,0.0625,0,0,1,0,0
0,0,0,1,0,0,0,0,0,0.546448,0.546584,0.537037,0.539877,0,0,0.941176,0.466258,0.916667,0.3,0,0,0,0,1,0,1,0.991597,1,0.931499515,0,0,0,0,1,1,1,0,0,0,0,1,0.444444,1,0,0,0,0
0,0,0,1,0,0,0,1,0,0,0.525424,0.516304,0.513661,0.971872,0.999991,0.872222,0.421965,0.666667,0.681818,0,0,0,1,0,0,0.949153,0.949153,1,0.803451532,0,0,0,0,1,1,1,0,0,0,1,0,0.0625,0,0,1,0,0
0,0,0,1,0,0,0,0,0,0.5,0.525424,0.516304,0.513661,0.994366,0.991169,0.9,0.421965,0.625,0.659091,0,0,0,0,1,0,0.957627,0.957627,1,0.591594524,0,0,0,0,1,1,1,0,0,0,0,0,0.1875,1,0,0,0,0
0,0,0,1,0,0,0,0,0,0.5,0.525424,0.516304,0.513661,0.994403,0.991168,0.888889,0.416185,0.666667,0.568182,0,0,0,0,1,0,0.957627,0.966102,1,0.894678505,0,0,0,0,1,1,1,0,0,0,0,0,0.1875,1,0,0,0,0
0,1,0,0,0,0,0.5,0,1,0.55,0.525424,0.516304,0.513661,0,0,0.905556,0.404624,0.583333,0.25,0,1,0,0,0,0,0.983051,0.991525,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.3125,0,1,0,0,0
0,0,0,1,0,0,0,1,1,0.5,0.525424,0.516304,0.513661,0.970735,0.988865,0.894444,0.421965,0.625,0.681818,0,0,0,1,0,0,0.949153,0.957627,1,0.534278475,0,0,0,0,1,1,1,0,0,0,0,1,0.0625,0,0,1,0,0
0,0,0,1,0,0,0,0,1,0.5,0.525424,0.516304,0.513661,0.970746,0.988865,0.911111,0.421965,0.625,0.431818,0,0,0,0,1,0,0.974576,0.974576,1,0.535423479,0,0,0,0,1,1,1,0,0,0,0,0,0.0625,0,0,0,1,0
0,1,0,0,0,0,0.174699,0,1,0.275,0.299435,0.309783,0.300546,0.988321,0.989315,0.894444,0.352601,0.583333,0.227273,0,1,0,0,0,0,0.983051,0.983051,1,0.001145003,0,0,0,0,1,1,1,0,0,0,1,1,0.3125,0,1,0,0,0
0,0,0,1,0,0,0,0,0,0.5,0.525424,0.516304,0.513661,0.971789,0.988645,0.905556,0.421965,0.666667,0.545455,0,0,0,0,1,0,0.966102,0.966102,1,0.53661972,0,0,0,0,1,1,1,0,0,0,0,0,0.1875,0,1,0,0,0
0,0,0,1,0,0,0,1,1,0.5,0.525424,0.516304,0.513661,0.983611,0.996124,0.883333,0.421965,0.583333,0.613636,0,0,0,1,0,0,0.949153,0.949153,1,0.61147994,0,0,0,0,1,1,1,0,0,0,0,0,0.0625,0,0,1,0,0
